,runid,name,normal_class,loss_mode,noise_mode,test_rocauc
454,35zkq4o6,mvtec_fcdd_20220518111336.normal_1.it_2,1,pixel-wise-averages-per-image,mvtec_gt,"[0.7583729593630479, 0.9457090884698399, 0.926595665344418, 0.9309799401106783, 0.9485047170424555, 0.9247989055678488, 0.9420176857252035, 0.9418767507002801, 0.9343764537929125, 0.9321682978508727, 0.9530419181917066, 0.9524848992285151, 0.9429095074455899, 0.9579981759464147, 0.9497751031551644, 0.9540878665533361, 0.9616349883290335, 0.9624985048741104, 0.9549939283545841, 0.9587198680989868, 0.9660444444444445, 0.9362746628371628, 0.9552141324293224, 0.972455135547919, 0.9563961576195985, 0.916083916083916, 0.9368507518365473, 0.9546045800701717, 0.962837213515717, 0.951074204721393, 0.9489597602739726, 0.9586790881936306, 0.9633937377756231, 0.9261505908538461, 0.9614261030003952, 0.945336068059568, 0.9552764866000225, 0.9630237958096335, 0.9477093288279645, 0.9603538145632602, 0.9453939493907519, 0.9580122400179931, 0.9530689655172413, 0.9766698547096302, 0.9711915779406181, 0.9502450674325674, 0.955325924075924, 0.9519896551724137, 0.9658861301369863, 0.949147567714467, 0.9519473913162838]"
455,39h2qz7r,mvtec_fcdd_20220518111345.normal_9.it_1,9,pixel-wise-averages-per-image,mvtec_gt,"[0.9083389037433155, 0.9293979933110369, 0.9670781893004116, 0.9249134561697376, 0.9871323529411765, 0.9218332219251337, 0.9552438209752839, 0.9178929765886288, 0.9623884301465324, 0.9405016722408027, 0.9523650156180277, 0.9280702591761729, 0.9087563490373796, 0.9435058430717863, 0.9628180039138944, 0.8831559352775523, 0.9709224598930482, 0.9302675585284281, 0.8804404026886463, 0.8722733998377166, 0.9122844368746008, 0.9341524985553089, 0.8743906510851419, 0.9310017849174477, 0.9191421895861148, 0.9582637729549249, 0.868399064171123, 0.9370333221887887, 0.8717960956517589, 0.9191318864774625, 0.9605854600839556, 0.8996990972918756, 0.9550885695187167, 0.8544867512803385, 0.9447784457804498, 0.9045069165551093, 0.9475133511348464, 0.9287985274431056, 0.8866143048128342, 0.9856475300400533, 0.9704211229946524, 0.9320735785953177, 0.9077540106951872, 0.9233144192256342, 0.959774407045917, 0.9294178832794681, 0.885303804114362, 0.9240066777963272, 0.9668225339568025, 0.9200038184334877, 0.9253942900929176]"
458,8tta56y8,mvtec_fcdd_20220517160850.normal_5.it_0,5,pixel-wise-averages-per-image,confetti,"[0.461974138852278, 0.9129498099855852, 0.9368235838864023, 0.9622536069904492, 0.9429327742104574, 0.9549450291849317, 0.95474169093801, 0.9354316284937888, 0.9317934615878045, 0.9411827316076294, 0.9530128022134873, 0.9481600380476785, 0.9533272179268772, 0.9545457255098331, 0.9494539249146757, 0.9492772905313351, 0.961819397092696, 0.9452548814047962, 0.9320612006983529, 0.9489663296860894, 0.9381880341880342, 0.9328738042196304, 0.9613470175267929, 0.9658594175389672, 0.955798979606557, 0.9248356009070294, 0.9629001030901914, 0.9565926497962759, 0.9452083066059048, 0.9699100813694909, 0.9560770975056689, 0.9775961263971542, 0.9482923533231542, 0.9455256342561164, 0.9527660029209561, 0.9479919085182243, 0.9620556511338669, 0.9515326851814498, 0.9550643513302454, 0.960750295441402, 0.9520578231292516, 0.9537800854037267, 0.9538608499964838, 0.9401117862104731, 0.9639277327517446, 0.9616153187377852, 0.9735524790944369, 0.9543575956985796, 0.9655133809303296, 0.957387047588476, 0.9539518821150973]"
459,i32id2p2,mvtec_fcdd_20220518111351.normal_1.it_0,1,pixel-level-balanced,confetti,"[0.8490089077923121, 0.9112505098524593, 0.8949792043638726, 0.926785102739726, 0.8966199172636464, 0.8854448262695686, 0.9069012802254466, 0.8664166436056189, 0.8949553285190784, 0.9150531013531049, 0.8950365188157723, 0.9126545506744889, 0.900307594576974, 0.9218416509581859, 0.9101459573082274, 0.9121119846973939, 0.907366388605627, 0.8817011026343149, 0.8724510658334401, 0.9101952734765235, 0.8951840851698807, 0.9051344218147873, 0.8971410067583802, 0.8815301158494793, 0.9023908831908832, 0.9075547992449744, 0.9135689655172413, 0.9132180276944137, 0.9057082856051928, 0.9013389738265163, 0.9506567388321109, 0.8948773395620538, 0.9109764667184976, 0.9368310384112295, 0.9064611523543763, 0.9126422222547627, 0.934235925641907, 0.9235136980085309, 0.8970077705038173, 0.9192754262198707, 0.9058395315714511, 0.9321018835616438, 0.9022460330632741, 0.9059136635867099, 0.9358971711322492, 0.9140220384634272, 0.9212221648301193, 0.9168971652413133, 0.9260745528368668, 0.9050241288450721, 0.9060518731581957]"
460,8texbvge,mvtec_fcdd_20220518111336.normal_1.it_1,1,pixel-wise-averages-per-image,mvtec_gt,"[0.8955806267806269, 0.9383855831224253, 0.9472288630843959, 0.9199021650511822, 0.9490289703421364, 0.9497761080752883, 0.9444084943685263, 0.9439383561643835, 0.9347030207793512, 0.9513432884219402, 0.9620333904109589, 0.9398434516991219, 0.9498601197170039, 0.9557946738954588, 0.9699889012208658, 0.9450513698630136, 0.9546330511076342, 0.9456240540813238, 0.9410905502097212, 0.968335104515794, 0.951258895999043, 0.9647561449674062, 0.9689777119828933, 0.9513319207200382, 0.9471589746756781, 0.9671392582784988, 0.937452910958904, 0.9319418695054124, 0.966027397260274, 0.9245285548156614, 0.9489283840882902, 0.9513448904194319, 0.9719402248669338, 0.9724072176684881, 0.9256214076357961, 0.9296285199610876, 0.9304953352072244, 0.9530118319180819, 0.9259725170932313, 0.9436043502733087, 0.9307409386911208, 0.9421190200758518, 0.9402883924488863, 0.9604524209787368, 0.9504964977682676, 0.9273389038694142, 0.9475866620752984, 0.9476321916504371, 0.9522086786933203, 0.9217639880305588, 0.9455102779302773]"
461,16g4p8xu,mvtec_fcdd_20220517160858.normal_13.it_1,13,pixel-wise-averages-per-image,confetti,"[0.6670755783286867, 0.8683678658512732, 0.8988414080061218, 0.929468706994907, 0.914295197885732, 0.9192354175520612, 0.9098379800970474, 0.9025634842890513, 0.9017775643169491, 0.9160793043478261, 0.9009029003036793, 0.9189954317091787, 0.9079003207500618, 0.8940107138328895, 0.9101066967872379, 0.9100625423856529, 0.9160296389636416, 0.9090582798689937, 0.9050792992058863, 0.8901206502452608, 0.8968386819073128, 0.9457121349345441, 0.9294255744255744, 0.9104452945892347, 0.9169766932924828, 0.9141333666333666, 0.9163721412128214, 0.9289184657497295, 0.9034108753196642, 0.8935280223585278, 0.9141697355205892, 0.9112757148402122, 0.8944833300356153, 0.9060887657588945, 0.9180739443897339, 0.9100467654747894, 0.9007783729494476, 0.927344827586207, 0.9069738911607423, 0.9030216261020271, 0.9293789362506681, 0.9243460669291871, 0.8928761574074073, 0.9224107735974394, 0.9099547826086957, 0.921570289738351, 0.9240058879982513, 0.9129765467033472, 0.9291521486643437, 0.8909861325115563, 0.9144561372290569]"
462,318l7o8v,mvtec_fcdd_20220518111345.normal_9.it_0,9,pixel-wise-averages-per-image,mvtec_gt,"[0.9661545312847917, 0.9252393676241372, 0.8915525876460768, 0.9367612687813021, 0.8560867788550838, 0.8944410482932696, 0.905351170568562, 0.88576435246996, 0.9093577027378432, 0.9336002669336002, 0.8839902026274771, 0.953118615104573, 0.8883322199955466, 0.9721480987324884, 0.8671118530884808, 0.8346123901679458, 0.9326523793613669, 0.8796728971962617, 0.9513471387218883, 0.9325091881055797, 0.969463791477843, 0.9404682274247491, 0.9311632458602662, 0.9390501612723834, 0.8878812467185336, 0.8877857858813422, 0.9483806343906511, 0.9307908930361319, 0.9501095880233292, 0.9680206195408333, 0.8789245156980627, 0.9699955466488532, 0.9220170929772804, 0.9133814945938188, 0.9300734312416555, 0.9395457581830328, 0.9203536535532524, 0.9364973262032086, 0.9485720660419455, 0.9521264751725673, 0.956091782338853, 0.9532085561497327, 0.9137287218974531, 0.9649415692821369, 0.9364273789649415, 0.9468457943925234, 0.9055722389055723, 0.9488093911363721, 0.9713315519928746, 0.9658205299487864, 0.943812418495432]"
463,2i0txyk7,mvtec_fcdd_20220518111400.normal_8.it_2,8,pixel-level-balanced,confetti,"[0.4741821263308907, 0.7496883527607675, 0.8224003497279704, 0.8317274984835332, 0.8511547279145979, 0.8488926004775403, 0.8410538373424972, 0.8627820649866015, 0.8687944910752231, 0.8082381792558563, 0.8133192768104474, 0.8297899961817486, 0.8478881559515604, 0.8382027792575879, 0.8350821573036721, 0.829717881706084, 0.7982237144168963, 0.7388925508625372, 0.7866509647613009, 0.8189466725292273, 0.8152068976996572, 0.7995928947844767, 0.7764239624135714, 0.8321095475399727, 0.8970556593430988, 0.872785578403841, 0.8134467432734636, 0.821396551724138, 0.8580527932495174, 0.8792685376492194, 0.8239060720963514, 0.8735981577432353, 0.8542087272576346, 0.8386954007578717, 0.8497424782383798, 0.8404848923255521, 0.8762496915864791, 0.8337399467240407, 0.8787067521844633, 0.93177860837148, 0.8498694329660238, 0.8790195709379915, 0.833727904040404, 0.883296530190298, 0.8944177903413106, 0.8539066048722844, 0.8700068965517243, 0.8596270740671487, 0.8522329705161173, 0.8329693184337145, 0.8620999787127521]"
464,3vd427qd,mvtec_fcdd_20220518111336.normal_1.it_0,1,pixel-wise-averages-per-image,mvtec_gt,"[0.8675028676342639, 0.9042316617899303, 0.9322753561323517, 0.9340706447187928, 0.9591775412087913, 0.9349006315138048, 0.9548086398605984, 0.9684677279613989, 0.9412045306564438, 0.9551324001213068, 0.9480453633444416, 0.9223276563821806, 0.9276406111849149, 0.9511205850134706, 0.9505459423783288, 0.9262225910350358, 0.9460072663118234, 0.9250615254038659, 0.9421487603305786, 0.9317774056575563, 0.9133644780304123, 0.9166351951162077, 0.9433867888507063, 0.9452398860398861, 0.947776684766358, 0.9430256500295287, 0.9429404703608526, 0.9364020087839298, 0.9472119492745138, 0.9359217031581071, 0.9504146907476541, 0.9580514051698517, 0.9617279721196588, 0.9352737580585682, 0.9439098892707141, 0.9187569367369589, 0.9358110846498559, 0.9247957235586101, 0.9269409868930253, 0.9504036624987694, 0.9171287308777316, 0.9671105157038661, 0.9345629495813658, 0.9192331106393605, 0.9543925006201122, 0.9568824286597903, 0.9573139766540834, 0.9191456451657454, 0.938493453220774, 0.9394601832432653, 0.9307644483613863]"
466,3icg8i8y,mvtec_fcdd_20220518111351.normal_0.it_2,0,pixel-level-balanced,confetti,"[0.7953607538345141, 0.9035284057506279, 0.9433580367124671, 0.9428129491838392, 0.946713532513181, 0.957101754385965, 0.9589501896333754, 0.9660701571338993, 0.9592479489120315, 0.9665742133068204, 0.962426189411432, 0.9571337940364759, 0.9635758884034538, 0.9616583942041195, 0.9530642092008155, 0.9597193930575763, 0.967673015001157, 0.9634413180972224, 0.9619059787717553, 0.9688360673103115, 0.9596220128237462, 0.9643104806934594, 0.9561949386241062, 0.9603537756953088, 0.9545330978592517, 0.958080490905239, 0.9579214905139422, 0.9486863870480972, 0.95894646787905, 0.9611235706119277, 0.9566486318557623, 0.9601993010857828, 0.9568152638783787, 0.9562876740802329, 0.9585250143760782, 0.966379992865781, 0.9651339862299825, 0.9601108407963459, 0.9585060545598403, 0.9593928705039816, 0.9654489761975164, 0.9457842305272628, 0.9506520850190102, 0.9613552276034089, 0.9603660866798555, 0.9544949855442361, 0.9589684210526316, 0.9603261788068278, 0.9556546581527238, 0.9516830666701468, 0.9557832363870785]"
467,2tjibirr,mvtec_fcdd_20220517160850.normal_4.it_2,4,pixel-wise-averages-per-image,confetti,"[0.7592265338610507, 0.8204574881312042, 0.7864765100671142, 0.771493288590604, 0.7624920581530068, 0.7912080536912751, 0.8359942609438916, 0.8585691376545446, 0.847072268907563, 0.8348279224412154, 0.8446944257891202, 0.8281316177651852, 0.8424161073825503, 0.9394794756482634, 0.8129189008042895, 0.8022034287328519, 0.8174932467028019, 0.8244322358012233, 0.8848830819952378, 0.9190204447002029, 0.8458715254489901, 0.921528822421171, 0.8608689172069454, 0.9313723759247161, 0.8664983928536215, 0.9196471951265088, 0.8447810021761037, 0.8892626228650446, 0.8994892626846246, 0.9357477753325041, 0.7959614284869161, 0.9077031282469349, 0.9239278121453348, 0.9081008403361344, 0.9332840336134454, 0.8317953020134229, 0.9541485203796762, 0.9223897264098269, 0.9428841809634287, 0.8883501683501684, 0.8698029060566825, 0.9238958423248453, 0.9193632089871177, 0.8985738255033557, 0.9405559276624247, 0.8944268907563026, 0.932819653824679, 0.9327676971326164, 0.9005259035470516, 0.8940281286968206, 0.9072293977245622]"
469,2pv7gxyh,mvtec_fcdd_20220518111345.normal_8.it_2,8,pixel-wise-averages-per-image,mvtec_gt,"[0.7037924771870643, 0.7611481934129297, 0.8237073105494158, 0.926459194214876, 0.9600887761572606, 0.9773049349057622, 0.9817557263321571, 0.9845303645217183, 0.9898421890609391, 0.9917888155100965, 0.9908777010850447, 0.9883721351571702, 0.991062127944426, 0.9743268360884941, 0.9866563676033445, 0.9932204765964358, 0.9881965841478964, 0.9765902416759723, 0.9873857177764591, 0.9872364967652418, 0.9836454862308015, 0.9930009098019186, 0.9740781734594042, 0.9779076274104683, 0.9593981631246571, 0.9845895379915999, 0.9867690379401524, 0.9696691144467774, 0.9914265422077921, 0.9806490446186158, 0.9799379310344828, 0.9763896551724138, 0.984615154596017, 0.9727172413793104, 0.9828379310344828, 0.9766763499385485, 0.9823120478137779, 0.9831397027789501, 0.9831352641472101, 0.9899829418447607, 0.9777409808562456, 0.9834348596447555, 0.978345463238419, 0.9811734848605768, 0.9593540321304082, 0.9770531231100296, 0.9751782363977486, 0.9840897950046125, 0.9868089100387393, 0.9753974598099299, 0.975142087438678]"
470,1sa1r54k,mvtec_fcdd_20220517160858.normal_13.it_0,13,pixel-wise-averages-per-image,confetti,"[0.7469152039791478, 0.8503413195480001, 0.9152891208965976, 0.9268889072182502, 0.9152923181401312, 0.8619220040683043, 0.913287037037037, 0.9317892052698683, 0.9086150928256191, 0.8871049692989129, 0.8859285965758694, 0.9186943953299094, 0.8539654416655682, 0.930988680988681, 0.9139406618486117, 0.9283821867229297, 0.92819351380327, 0.9000269780706825, 0.9408821499614338, 0.9062230246440772, 0.9271009425746632, 0.9279480220412863, 0.9066320977154663, 0.9232251542345196, 0.9194214876033058, 0.9071311733249449, 0.9245775462962964, 0.9415113494060863, 0.9281140896264767, 0.9499342594560136, 0.9207895386133729, 0.9126062045267078, 0.9270265642818146, 0.9411954974770346, 0.9444286218799486, 0.9468962518921423, 0.9157758899562581, 0.9202554579219131, 0.9290373369320737, 0.9228092977062264, 0.9404737864892437, 0.9277802463288801, 0.933765124477716, 0.9340154037046322, 0.9209915673249937, 0.9152831626735594, 0.932464945908586, 0.9372382597253064, 0.9269084679133023, 0.9336280168746349, 0.9260674376916272]"
471,1kc7ovmy,mvtec_fcdd_20220518111336.normal_0.it_2,0,pixel-wise-averages-per-image,mvtec_gt,"[0.7696576794675574, 0.8707138552394864, 0.8916252402424601, 0.9186325755428312, 0.9166664981036663, 0.9282451686813453, 0.9402843235061406, 0.9171399523579034, 0.9399390712847602, 0.9456477595776364, 0.9447222222222222, 0.9522491817899489, 0.9424564879135455, 0.9508159421019123, 0.9445725650974935, 0.9564961544602699, 0.9569897557131599, 0.9531589676617904, 0.9527051109207272, 0.9550209918575158, 0.9550435448368264, 0.9608328772856038, 0.9525856164033443, 0.9594220809792844, 0.9528349475383373, 0.9632568435492923, 0.9612320846068186, 0.9634013964956437, 0.9591777578259257, 0.9596782695515742, 0.9637441213653604, 0.9555929749208906, 0.9647207526352167, 0.9645298588760106, 0.955621408083938, 0.9665552743711202, 0.9655983664772727, 0.9655898632304922, 0.9645906472708697, 0.9641830411331466, 0.9649848689118679, 0.9627555193125269, 0.9595784081954295, 0.9715793292984191, 0.9656792271993543, 0.9669161258636839, 0.9630744799883245, 0.9728533833293198, 0.9650240269237067, 0.9557171183079974, 0.963919670543697]"
472,3c442mle,mvtec_fcdd_20220518111400.normal_8.it_1,8,pixel-level-balanced,confetti,"[0.4503270223752151, 0.6391176158096047, 0.756042780748663, 0.7835229231299552, 0.7704601324409837, 0.8681611008394875, 0.7528295257460678, 0.8775638424075924, 0.8184951897464824, 0.8363724106960331, 0.8775647095959596, 0.8569528445433305, 0.8716499709260827, 0.8692211423685829, 0.8647414168975653, 0.8678331338714661, 0.8541388461026165, 0.8561019805216442, 0.8869761990219391, 0.8931171301748346, 0.8311045316226663, 0.8600959882920112, 0.8663122999542753, 0.857063888360106, 0.8410298224264401, 0.8776433270676691, 0.8705034088870283, 0.8695614795765804, 0.8704469619090229, 0.8629121062201898, 0.8546705497149713, 0.8682592838549528, 0.852635682552426, 0.9000433586507983, 0.8682436044291715, 0.871617476851852, 0.8308726469237832, 0.857048692106189, 0.8906920384823769, 0.8716244409383109, 0.8618621575342467, 0.8532759515179371, 0.8668948239260739, 0.906047443131842, 0.8423987799772742, 0.913311084363716, 0.858068775532774, 0.8527322606269975, 0.8681078767123288, 0.8830671415986824, 0.873232563675319]"
473,hq2ht23o,mvtec_fcdd_20220518111351.normal_0.it_1,0,pixel-level-balanced,confetti,"[0.7719975037204168, 0.8532091826577025, 0.899535719232097, 0.9016470839754496, 0.9197936718693065, 0.9301384018566516, 0.9376786555017487, 0.9372421052631579, 0.9417715101622113, 0.9391526120937886, 0.9234793133802817, 0.9348699763593381, 0.951440588380828, 0.9353210307751738, 0.9357810479049223, 0.9446173056430031, 0.9536658519527897, 0.9513830594184577, 0.9432994932116392, 0.9388213335304554, 0.9584783283829302, 0.9478373577840719, 0.9444282260451958, 0.9365382421633435, 0.9464413142468067, 0.9439102976677314, 0.9345092710447556, 0.94674316081889, 0.9427181286549707, 0.9481172364985235, 0.9515395324276319, 0.9401826401772366, 0.9323524815253064, 0.9366181667013096, 0.9393992077464789, 0.9334633506818938, 0.9488940173527038, 0.9406149112187248, 0.9509078299374945, 0.9449511536063189, 0.9522912607502525, 0.9447332951860251, 0.9512141227227677, 0.9483870297235503, 0.9461087730019022, 0.9379075936774621, 0.9437591309233939, 0.9436417181709684, 0.9413439015340996, 0.9456862615601066, 0.9470048432200485]"
474,13sctcnw,mvtec_fcdd_20220517160850.normal_4.it_1,4,pixel-wise-averages-per-image,confetti,"[0.8087536856229807, 0.8367026253994597, 0.8094679186228482, 0.803326072386059, 0.8493959731543625, 0.8742260592243773, 0.8466539980624488, 0.9140344991966667, 0.808021227960805, 0.8892606222816996, 0.8808241670933455, 0.8541736506872276, 0.85087645609319, 0.8481375838926175, 0.821109243697479, 0.8297820379754564, 0.9086983100313542, 0.846377937463585, 0.895297418630752, 0.8480268907563026, 0.8370817947857222, 0.8504016064257027, 0.9022521008403361, 0.8970659111156548, 0.9228859883980366, 0.8843542499781989, 0.8691711289602855, 0.9312409633275402, 0.8917057117358322, 0.9003660544446043, 0.8954447868440654, 0.8845535747654818, 0.8666737896086453, 0.8974381609844807, 0.8774685147924584, 0.8674827523047806, 0.8351227227105448, 0.8597781512605042, 0.8594295395130785, 0.9258460013747022, 0.891591061827957, 0.8752144505136954, 0.9110403159698934, 0.8682556970509383, 0.8781673993369455, 0.9023801531354401, 0.9170988542919682, 0.8953544866763837, 0.9140423182347026, 0.8964141316054308, 0.9031285217319646]"
