,runid,name,it,net,bias,cuda,load,test,epochs,logdir,readme,datadir,dataset,preproc,resdown,workers,oe_limit,quantile,gauss_std,loss_mode,batch_size,noise_mode,acc_batches,normal_class,weight_decay,blur_heatmaps,learning_rate,nominal_label,log_start_time,lr_sched_param,optimizer_type,scheduler_type,supervise_mode,log_start_time_str,normal_class_label,_runtime,_timestamp,test_rocauc,lr,loss,_step,epoch,_wandb,loss_normal,loss_anomalous
51,2hvwr73a,mvtec_fcdd_20220526104525.normal_4.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104525/normal_4/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,4,0.0001,False,0.001,0,1653554725,[0.985],sgd,lambda,malformed_normal_gt,20220526104525,grid,5566.0,1653632039.0,0.8900530620337634,0.0004768428712720824,0.14390210807323456,50.0,49.0,{'runtime': 5563},,
52,28j4zw6t,mvtec_fcdd_20220526104535.normal_12.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104535/normal_12/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,12,0.0001,False,0.001,0,1653554735,[0.985],sgd,lambda,malformed_normal_gt,20220526104535,transistor,5474.0,1653631632.0,0.9064439825689368,0.0004768428712720824,0.18167421221733093,50.0,49.0,{'runtime': 5475},,
53,2eoubmbe,mvtec_fcdd_20220526121744.normal_7.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_7/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,7,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,metal_nut,2058.0,1653628087.0,0.97221391743228,0.0004768428712720824,0.06483779847621918,50.0,49.0,{'runtime': 2059},,
54,3hewac5r,mvtec_fcdd_20220526141124.normal_11.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526141124/normal_11/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,11,0.0001,False,0.001,0,1653567084,[0.985],sgd,lambda,malformed_normal_gt,20220526141124,toothbrush,2273.0,1653628294.0,0.9471791986835264,0.0004768428712720824,0.1533731371164322,50.0,49.0,{'runtime': 2269},,
55,2z01o724,mvtec_fcdd_20220526104504.normal_14.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104504/normal_14/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,14,0.0001,False,0.001,0,1653554704,[0.985],sgd,lambda,noise,20220526104504,zipper,4133.0,1653629964.0,0.989795620945204,0.0004768428712720824,0.12666809558868408,50.0,49.0,{'runtime': 4128},,
56,3j2v9ue2,mvtec_fcdd_20220526141117.normal_3.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526141117/normal_3/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,3,0.0001,False,0.001,0,1653567077,[0.985],sgd,lambda,malformed_normal_gt,20220526141117,carpet,6316.0,1653631679.0,0.9446699241303972,0.0004768428712720824,0.13977378606796265,50.0,49.0,{'runtime': 6310},,
57,2ej2db6t,mvtec_fcdd_20220526121744.normal_7.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_7/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,7,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,metal_nut,2063.0,1653626021.0,0.9741606250965658,0.0004768428712720824,0.10346357524394988,50.0,49.0,{'runtime': 2063},,
58,rytpso72,mvtec_fcdd_20220526104454.normal_5.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104454/normal_5/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,5,0.0001,False,0.001,0,1653554694,[0.985],sgd,lambda,noise,20220526104454,hazelnut,6253.0,1653629214.0,0.9672137890376404,0.0004768428712720824,0.17206783592700958,50.0,49.0,{'runtime': 6249},,
59,1jdmoqk4,mvtec_fcdd_20220526121744.normal_7.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_7/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,7,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,metal_nut,2045.0,1653623951.0,0.9824113406857052,0.0004768428712720824,0.10032403469085692,50.0,49.0,{'runtime': 2045},,
60,29deld98,mvtec_fcdd_20220526104504.normal_13.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104504/normal_13/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,13,0.0001,False,0.001,0,1653554704,[0.985],sgd,lambda,noise,20220526104504,wood,4453.0,1653625822.0,0.9663520691312648,0.0004768428712720824,0.15687647461891174,50.0,49.0,{'runtime': 4449},,
61,15ybjnml,mvtec_fcdd_20220526104535.normal_12.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104535/normal_12/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,12,0.0001,False,0.001,0,1653554735,[0.985],sgd,lambda,malformed_normal_gt,20220526104535,transistor,5989.0,1653626150.0,0.9009260701435092,0.0004768428712720824,0.15479208528995514,50.0,49.0,{'runtime': 5984},,
62,3dczwlet,mvtec_fcdd_20220526141124.normal_10.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526141124/normal_10/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,10,0.0001,False,0.001,0,1653567084,[0.985],sgd,lambda,malformed_normal_gt,20220526141124,tile,6035.0,1653626011.0,0.9571026307726108,0.0004768428712720824,0.14373637735843658,50.0,49.0,{'runtime': 6030},,
63,27eew4xp,mvtec_fcdd_20220526121744.normal_6.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_6/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,6,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,leather,2253.0,1653621899.0,0.992791142726556,0.0004768428712720824,0.10155097395181656,50.0,49.0,{'runtime': 2254},,
64,26lszf1h,mvtec_fcdd_20220526104525.normal_3.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104525/normal_3/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,3,0.0001,False,0.001,0,1653554725,[0.985],sgd,lambda,malformed_normal_gt,20220526104525,carpet,6882.0,1653626463.0,0.9506923832728424,0.0004768428712720824,0.12833993136882782,50.0,49.0,{'runtime': 6878},,
65,cndlx7du,mvtec_fcdd_20220526141117.normal_3.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526141117/normal_3/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,3,0.0001,False,0.001,0,1653567077,[0.985],sgd,lambda,malformed_normal_gt,20220526141117,carpet,7112.0,1653625354.0,0.9523762302904218,0.0004768428712720824,0.13725537061691284,50.0,49.0,{'runtime': 7108},,
66,2pvfgi09,mvtec_fcdd_20220526104535.normal_11.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104535/normal_11/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,11,0.0001,False,0.001,0,1653554735,[0.985],sgd,lambda,malformed_normal_gt,20220526104535,toothbrush,2087.0,1653620152.0,0.95088753771586,0.0004768428712720824,0.17991651594638824,50.0,49.0,{'runtime': 2082},,
67,1cflw5mk,mvtec_fcdd_20220526121744.normal_6.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_6/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,6,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,leather,2239.0,1653619639.0,0.9857246726630088,0.0004768428712720824,0.06857279688119888,50.0,49.0,{'runtime': 2240},,
68,3f02ofa5,mvtec_fcdd_20220526104504.normal_13.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104504/normal_13/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,13,0.0001,False,0.001,0,1653554704,[0.985],sgd,lambda,noise,20220526104504,wood,4693.0,1653621361.0,0.9260540506157005,0.0004768428712720824,0.17462150752544403,50.0,49.0,{'runtime': 4689},,
69,13xyi89e,mvtec_fcdd_20220526104454.normal_5.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104454/normal_5/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,5,0.0001,False,0.001,0,1653554694,[0.985],sgd,lambda,noise,20220526104454,hazelnut,6335.0,1653622951.0,0.98622863322199,0.0004768428712720824,0.08145565539598465,50.0,49.0,{'runtime': 6335},,
70,y58gw844,mvtec_fcdd_20220526104535.normal_11.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104535/normal_11/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,11,0.0001,False,0.001,0,1653554735,[0.985],sgd,lambda,malformed_normal_gt,20220526104535,toothbrush,2368.0,1653618057.0,0.9474695653445336,0.0004768428712720824,0.17300672829151154,50.0,49.0,{'runtime': 2363},,
71,sj49ebet,mvtec_fcdd_20220526121744.normal_6.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_6/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,6,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,leather,2218.0,1653617393.0,0.990613308345492,0.0004768428712720824,0.11724022030830385,50.0,49.0,{'runtime': 2218},,
72,hg77npnh,mvtec_fcdd_20220526141124.normal_10.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526141124/normal_10/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,10,0.0001,False,0.001,0,1653567084,[0.985],sgd,lambda,malformed_normal_gt,20220526141124,tile,5829.0,1653619967.0,0.9700974870235576,0.0004768428712720824,0.17249059677124023,50.0,49.0,{'runtime': 5824},,
73,3ndi2f4s,mvtec_fcdd_20220526104535.normal_11.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104535/normal_11/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,11,0.0001,False,0.001,0,1653554735,[0.985],sgd,lambda,malformed_normal_gt,20220526104535,toothbrush,2317.0,1653615679.0,0.9436216418180374,0.0004768428712720824,0.1891806572675705,50.0,49.0,{'runtime': 2317},,
74,22wldr9w,mvtec_fcdd_20220526104525.normal_3.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104525/normal_3/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,3,0.0001,False,0.001,0,1653554725,[0.985],sgd,lambda,malformed_normal_gt,20220526104525,carpet,6424.0,1653619572.0,0.9403683255267952,0.0004768428712720824,0.12036705762147903,50.0,49.0,{'runtime': 6423},,
75,u6gmlasm,mvtec_fcdd_20220526104454.normal_4.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104454/normal_4/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,4,0.0001,False,0.001,0,1653554694,[0.985],sgd,lambda,noise,20220526104454,grid,4046.0,1653616608.0,0.9591131129093368,0.0004768428712720824,0.1365952044725418,50.0,49.0,{'runtime': 4041},,
76,fh9a8mac,mvtec_fcdd_20220526104504.normal_13.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104504/normal_13/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,13,0.0001,False,0.001,0,1653554704,[0.985],sgd,lambda,noise,20220526104504,wood,4133.0,1653616659.0,0.9670592468474823,0.0004768428712720824,0.18345852196216583,50.0,49.0,{'runtime': 4134},,
77,b7cpvem1,mvtec_fcdd_20220526141117.normal_2.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526141117/normal_2/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,2,0.0001,False,0.001,0,1653567077,[0.985],sgd,lambda,malformed_normal_gt,20220526141117,capsule,5869.0,1653618234.0,0.932047088627308,0.0004768428712720824,0.18489818274974823,50.0,49.0,{'runtime': 5865},,
78,7uyvw5sv,mvtec_fcdd_20220526121744.normal_5.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_5/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,5,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,hazelnut,3232.0,1653615168.0,0.9655709712939912,0.0004768428712720824,0.1341918408870697,50.0,49.0,{'runtime': 3232},,
79,3rzz1obp,mvtec_fcdd_20220526104454.normal_4.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104454/normal_4/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,4,0.0001,False,0.001,0,1653554694,[0.985],sgd,lambda,noise,20220526104454,grid,3605.0,1653612554.0,0.9732492858610722,0.0004768428712720824,0.17411847412586212,50.0,49.0,{'runtime': 3600},,
80,2odzpnyo,mvtec_fcdd_20220526121744.normal_5.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_5/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,5,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,hazelnut,3261.0,1653611926.0,0.9782649434525372,0.0004768428712720824,0.1107875034213066,50.0,49.0,{'runtime': 3260},,
81,29m03fag,mvtec_fcdd_20220526104504.normal_12.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104504/normal_12/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,12,0.0001,False,0.001,0,1653554704,[0.985],sgd,lambda,noise,20220526104504,transistor,3956.0,1653612518.0,0.8899008206053064,0.0004768428712720824,0.137424498796463,50.0,49.0,{'runtime': 3951},,
82,1btz62ml,mvtec_fcdd_20220526141124.normal_10.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526141124/normal_10/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,10,0.0001,False,0.001,0,1653567084,[0.985],sgd,lambda,malformed_normal_gt,20220526141124,tile,5855.0,1653614128.0,0.961689566680468,0.0004768428712720824,0.1457269936800003,50.0,49.0,{'runtime': 5854},,
83,39whga4g,mvtec_fcdd_20220526104535.normal_10.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104535/normal_10/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,10,0.0001,False,0.001,0,1653554735,[0.985],sgd,lambda,malformed_normal_gt,20220526104535,tile,5981.0,1653613354.0,0.9346107692721444,0.0004768428712720824,0.1752033829689026,50.0,49.0,{'runtime': 5976},,
84,20n49gri,mvtec_fcdd_20220526141117.normal_2.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526141117/normal_2/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,2,0.0001,False,0.001,0,1653567077,[0.985],sgd,lambda,malformed_normal_gt,20220526141117,capsule,5826.0,1653612356.0,0.95255221315662,0.0004768428712720824,0.1872941106557846,50.0,49.0,{'runtime': 5821},,
85,g6ep7yfl,mvtec_fcdd_20220526104525.normal_3.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104525/normal_3/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,3,0.0001,False,0.001,0,1653554725,[0.985],sgd,lambda,malformed_normal_gt,20220526104525,carpet,7208.0,1653613139.0,0.943912190947008,0.0004768428712720824,0.1308512985706329,50.0,49.0,{'runtime': 7204},,
86,1o9l7qp7,mvtec_fcdd_20220526121744.normal_5.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_5/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,5,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,hazelnut,3297.0,1653608658.0,0.9854957927393928,0.0004768428712720824,0.0836145430803299,50.0,49.0,{'runtime': 3297},,
87,2htbnnzy,mvtec_fcdd_20220526104454.normal_4.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104454/normal_4/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,4,0.0001,False,0.001,0,1653554694,[0.985],sgd,lambda,noise,20220526104454,grid,3804.0,1653608940.0,0.9688982438460664,0.0004768428712720824,0.18066821992397308,50.0,49.0,{'runtime': 3799},,
88,3a6cq3rj,mvtec_fcdd_20220526104504.normal_12.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104504/normal_12/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,12,0.0001,False,0.001,0,1653554704,[0.985],sgd,lambda,noise,20220526104504,transistor,3884.0,1653608553.0,0.925767152481874,0.0004768428712720824,0.11932918429374696,50.0,49.0,{'runtime': 3879},,
89,238wj0yq,mvtec_fcdd_20220526121744.normal_4.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_4/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,4,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,grid,1893.0,1653605355.0,0.9721990961302552,0.0004768428712720824,0.18913590908050537,50.0,49.0,{'runtime': 1893},,
90,2y8gayfd,mvtec_fcdd_20220526121744.normal_4.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526121744/normal_4/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,4,0.0001,False,0.001,0,1653560264,[0.985],sgd,lambda,noise,20220526121744,grid,1880.0,1653603456.0,0.9751181801499323,0.0004768428712720824,0.19251146912574768,50.0,49.0,{'runtime': 1881},,
91,34plu1vv,mvtec_fcdd_20220526104535.normal_10.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104535/normal_10/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,10,0.0001,False,0.001,0,1653554735,[0.985],sgd,lambda,malformed_normal_gt,20220526104535,tile,5857.0,1653607364.0,0.9675851145312476,0.0004768428712720824,0.13892683386802673,50.0,49.0,{'runtime': 5853},,
92,93zj302d,mvtec_fcdd_20220526141124.normal_9.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526141124/normal_9/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,9,0.0001,False,0.001,0,1653567084,[0.985],sgd,lambda,malformed_normal_gt,20220526141124,screw,6983.0,1653608264.0,0.9035984895925973,0.0004768428712720824,0.12922406196594238,50.0,49.0,{'runtime': 6978},,
93,1gvljwfx,mvtec_fcdd_20220526141117.normal_2.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526141117/normal_2/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,2,0.0001,False,0.001,0,1653567077,[0.985],sgd,lambda,malformed_normal_gt,20220526141117,capsule,5879.0,1653606522.0,0.9090053194083332,0.0004768428712720824,0.17792746424674988,50.0,49.0,{'runtime': 5875},,
94,3plb4x6c,mvtec_fcdd_20220526104504.normal_12.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104504/normal_12/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,12,0.0001,False,0.001,0,1653554704,[0.985],sgd,lambda,noise,20220526104504,transistor,4191.0,1653604661.0,0.8981157602304908,0.0004768428712720824,0.1066938191652298,50.0,49.0,{'runtime': 4191},,
95,2kq3sgig,mvtec_fcdd_20220526104454.normal_3.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104454/normal_3/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,3,0.0001,False,0.001,0,1653554694,[0.985],sgd,lambda,noise,20220526104454,carpet,4837.0,1653605127.0,0.9921362183528852,0.0004768428712720824,0.10606037825345992,50.0,49.0,{'runtime': 4833},,
96,n6332r9e,mvtec_fcdd_20220526104525.normal_2.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104525/normal_2/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,2,0.0001,False,0.001,0,1653554725,[0.985],sgd,lambda,malformed_normal_gt,20220526104525,capsule,5893.0,1653605923.0,0.9237666940129572,0.0004768428712720824,0.16447432339191437,50.0,49.0,{'runtime': 5890},,
